   4  -0.50000000  -0.50000000   0.00000000  -5.96773741   0.3716  -0.3892  -0.0000   0.9999 
   4  -0.50000000   0.00000000   0.00000000  -6.65540664   0.0000  -0.4159   0.0000   0.9999 
   4  -0.50000000   0.50000000   0.00000000  -5.96773263  -0.3714  -0.3893   0.0000   0.9999 


   5  -1.50000000  -0.50000000   0.00000000  -1.85380767   0.2058  -0.4667   0.0000   0.7863 
   5  -1.50000000   0.00000000   0.00000000  -3.58392939   0.0000   0.8637  -0.0000   0.9301 
   5  -1.50000000   0.50000000   0.00000000  -1.85387966  -0.2059  -0.4667   0.0000   0.7863 

   5  -1.00000000  -0.50000000   0.00000000  -3.97527031  -0.1756   0.1136   0.0000   0.8690 
   5  -1.00000000   0.00000000   0.00000000  -2.16383594  -0.0000   0.6299   0.0000   0.7876 
   5  -1.00000000   0.50000000   0.00000000  -3.97528035   0.1757   0.1136  -0.0000   0.8690 

   5  -0.50000000  -0.50000000   0.00000000  -0.59960491  -0.1553   0.3279  -0.0000   0.7649 
   5  -0.50000000   0.00000000   0.00000000   2.08161439   0.0001   0.2739   0.0000   0.8172 
   5  -0.50000000   0.50000000   0.00000000  -0.59973997   0.1553   0.3279   0.0000   0.7649 


   6  -1.50000000  -0.50000000   0.00000000  -1.41589038   0.1628  -0.4404   0.0000   0.7907 
   6  -1.50000000   0.00000000   0.00000000  -3.41820218  -0.0000   0.8721   0.0000   0.9274 
   6  -1.50000000   0.50000000   0.00000000  -1.41579154  -0.1628  -0.4403  -0.0001   0.7907 

   6  -1.00000000  -0.50000000   0.00000000  -3.91804141  -0.2633   0.2304  -0.0000   0.8705 
   6  -1.00000000   0.00000000   0.00000000  -1.75268227  -0.0003   0.6304   0.0001   0.7775 
   6  -1.00000000   0.50000000   0.00000000  -3.91806178   0.2635   0.2302  -0.0000   0.8705 

   6  -0.50000000  -0.50000000   0.00000000   0.02893365  -0.0991   0.2402  -0.0000   0.7704 
   6  -0.50000000   0.00000000   0.00000000   3.38547491   0.0000   0.0418   0.0000   0.8334 
   6  -0.50000000   0.50000000   0.00000000   0.02980363   0.0989   0.2399   0.0001   0.7704 


   7  -1.50000000  -0.50000000   0.00000000   0.81604456   0.2018   0.1419   0.0000   0.9759 
   7  -1.50000000   0.00000000   0.00000000  -2.43528928  -0.0000  -0.7355   0.0000   0.8963 
   7  -1.50000000   0.50000000   0.00000000   0.81598949  -0.2018   0.1419   0.0000   0.9759 

   7  -1.00000000  -0.50000000   0.00000000   3.10934567   0.1281   0.0856   0.0000   0.9989 
   7  -1.00000000   0.00000000   0.00000000  -1.15754194  -0.0008   0.0011  -0.0002   0.9989 
   7  -1.00000000   0.50000000   0.00000000   3.10925573  -0.1281   0.0856  -0.0000   0.9989 

   7  -0.50000000  -0.50000000   0.00000000   2.99555487  -0.1567  -0.1044   0.0000   0.9843 
   7  -0.50000000   0.00000000   0.00000000   3.91445544  -0.0005   0.0386   0.0005   0.9794 
   7  -0.50000000   0.50000000   0.00000000   2.99773333   0.1564  -0.1041  -0.0000   0.9842 


   8  -1.50000000  -0.50000000   0.00000000   1.18506916   0.1175   0.0704  -0.0001   0.9594 
   8  -1.50000000   0.00000000   0.00000000  -2.21647910   0.0000  -0.7451   0.0000   0.8894 
   8  -1.50000000   0.50000000   0.00000000   1.18436729  -0.1178   0.0706   0.0001   0.9595 

   8  -1.00000000  -0.50000000   0.00000000   3.27202757  -0.0331  -0.0223  -0.0000   0.9972 
   8  -1.00000000   0.00000000   0.00000000  -1.12904070   0.0010   0.0213   0.0000   0.9924 
   8  -1.00000000   0.50000000   0.00000000   3.27196106   0.0327  -0.0221  -0.0000   0.9972 

   8  -0.50000000  -0.50000000   0.00000000   3.43256286   0.0044   0.0025   0.0000   0.9717 
   8  -0.50000000   0.00000000   0.00000000   4.21285871  -0.0000   0.0111  -0.0006   0.9795 
   8  -0.50000000   0.50000000   0.00000000   3.43255104  -0.0045   0.0025  -0.0001   0.9717 


