   1  -1.50000000  -0.50000000   0.00000000  -9.74922843  -0.3863   0.3174  -0.0002   0.5000 
   1  -1.50000000   0.00000000   0.00000000  -7.28122967  -0.0009   0.4994   0.0005   0.5000 
   1  -1.50000000   0.50000000   0.00000000  -9.74922408   0.3863   0.3174  -0.0001   0.5000 

   1  -1.00000000  -0.50000000   0.00000000  -8.05467811   0.2263  -0.4452   0.0001   0.5000 
   1  -1.00000000   0.00000000   0.00000000  -8.83334089  -0.0001  -0.5000  -0.0001   0.5000 
   1  -1.00000000   0.50000000   0.00000000  -8.05469139  -0.2270  -0.4449  -0.0000   0.5000 

   1  -0.50000000  -0.50000000   0.00000000 -10.77706283   0.3307  -0.3750  -0.0003   0.5000 
   1  -0.50000000   0.00000000   0.00000000 -11.78494549   0.0004  -0.4997   0.0007   0.5000 
   1  -0.50000000   0.50000000   0.00000000 -10.77704652  -0.3309  -0.3748  -0.0002   0.5000 


   2  -1.50000000  -0.50000000   0.00000000  -9.72158888   0.3861  -0.3172   0.0002   0.5000 
   2  -1.50000000   0.00000000   0.00000000  -7.25791852   0.0009  -0.4998  -0.0005   0.5000 
   2  -1.50000000   0.50000000   0.00000000  -9.72159342  -0.3861  -0.3172   0.0001   0.5000 

   2  -1.00000000  -0.50000000   0.00000000  -8.02149577  -0.2260   0.4448  -0.0001   0.5000 
   2  -1.00000000   0.00000000   0.00000000  -8.79449219   0.0001   0.4997   0.0001   0.5000 
   2  -1.00000000   0.50000000   0.00000000  -8.02149403   0.2266   0.4445   0.0000   0.5000 

   2  -0.50000000  -0.50000000   0.00000000 -10.75466407  -0.3307   0.3749   0.0003   0.5000 
   2  -0.50000000   0.00000000   0.00000000 -11.77243916  -0.0004   0.5000  -0.0007   0.5000 
   2  -0.50000000   0.50000000   0.00000000 -10.75466074   0.3309   0.3747   0.0002   0.5000 


   3  -1.50000000  -0.50000000   0.00000000  -5.55791205   0.3635  -0.3414  -0.0000   0.5000 
   3  -1.50000000   0.00000000   0.00000000  -4.82928296   0.0017   0.4809  -0.0016   0.5000 
   3  -1.50000000   0.50000000   0.00000000  -5.55790825  -0.3635  -0.3414  -0.0000   0.5000 

   3  -1.00000000  -0.50000000   0.00000000  -6.22813282  -0.2260   0.4460  -0.0001   0.5000 
   3  -1.00000000   0.00000000   0.00000000  -5.23536756   0.0000   0.4999  -0.0000   0.5000 
   3  -1.00000000   0.50000000   0.00000000  -6.22813850   0.2262   0.4459  -0.0001   0.5000 

   3  -0.50000000  -0.50000000   0.00000000  -6.05807483  -0.3408   0.3602  -0.0000   0.5000 
   3  -0.50000000   0.00000000   0.00000000  -6.70945605   0.0001   0.4967  -0.0000   0.5000 
   3  -0.50000000   0.50000000   0.00000000  -6.05807131   0.3408   0.3602  -0.0001   0.5000 


   4  -1.50000000  -0.50000000   0.00000000  -5.41735441  -0.3629   0.3407   0.0000   0.5000 
   4  -1.50000000   0.00000000   0.00000000  -4.81383692  -0.0017  -0.4938   0.0016   0.5000 
   4  -1.50000000   0.50000000   0.00000000  -5.41733479   0.3629   0.3407   0.0000   0.5000 

   4  -1.00000000  -0.50000000   0.00000000  -6.13050177   0.2257  -0.4447   0.0001   0.5000 
   4  -1.00000000   0.00000000   0.00000000  -5.05560363  -0.0000  -0.4993   0.0000   0.5000 
   4  -1.00000000   0.50000000   0.00000000  -6.13044769  -0.2258  -0.4446   0.0001   0.5000 

   4  -0.50000000  -0.50000000   0.00000000  -5.96773741   0.3410  -0.3605   0.0000   0.5000 
   4  -0.50000000   0.00000000   0.00000000  -6.65540664  -0.0001  -0.4976   0.0000   0.5000 
   4  -0.50000000   0.50000000   0.00000000  -5.96773263  -0.3410  -0.3605   0.0001   0.5000 


   5  -1.50000000  -0.50000000   0.00000000  -1.85380767  -0.2145   0.4444  -0.0000   0.5000 
   5  -1.50000000   0.00000000   0.00000000  -3.58392939   0.0001  -0.4816  -0.0001   0.5000 
   5  -1.50000000   0.50000000   0.00000000  -1.85387966   0.2146   0.4444  -0.0001   0.5000 

   5  -1.00000000  -0.50000000   0.00000000  -3.97527031   0.2841  -0.4099  -0.0000   0.5000 
   5  -1.00000000   0.00000000   0.00000000  -2.16383594  -0.0002  -0.4624   0.0000   0.5000 
   5  -1.00000000   0.50000000   0.00000000  -3.97528035  -0.2840  -0.4100   0.0000   0.5000 

   5  -0.50000000  -0.50000000   0.00000000  -0.59960491   0.2140  -0.4412   0.0000   0.5000 
   5  -0.50000000   0.00000000   0.00000000   2.08161439   0.0001  -0.3766   0.0001   0.5000 
   5  -0.50000000   0.50000000   0.00000000  -0.59973997  -0.2144  -0.4410   0.0001   0.5000 


   6  -1.50000000  -0.50000000   0.00000000  -1.41589038   0.2134  -0.4522   0.0000   0.5000 
   6  -1.50000000   0.00000000   0.00000000  -3.41820218  -0.0001   0.5000   0.0001   0.5000 
   6  -1.50000000   0.50000000   0.00000000  -1.41579154  -0.2134  -0.4522   0.0001   0.5000 

   6  -1.00000000  -0.50000000   0.00000000  -3.91804141  -0.2842   0.4091   0.0000   0.5000 
   6  -1.00000000   0.00000000   0.00000000  -1.75268227   0.0001   0.4977  -0.0000   0.5000 
   6  -1.00000000   0.50000000   0.00000000  -3.91806178   0.2841   0.4091  -0.0000   0.5000 

   6  -0.50000000  -0.50000000   0.00000000   0.02893365  -0.2135   0.4520  -0.0000   0.5000 
   6  -0.50000000   0.00000000   0.00000000   3.38547491   0.0002   0.3901  -0.0001   0.5000 
   6  -0.50000000   0.50000000   0.00000000   0.02980363   0.2138   0.4519  -0.0001   0.5000 


   7  -1.50000000  -0.50000000   0.00000000   0.81604456  -0.4329  -0.2401   0.0002   0.5000 
   7  -1.50000000   0.00000000   0.00000000  -2.43528928  -0.0001   0.4944  -0.0001   0.5000 
   7  -1.50000000   0.50000000   0.00000000   0.81598949   0.4329  -0.2402  -0.0001   0.5000 

   7  -1.00000000  -0.50000000   0.00000000   3.10934567  -0.4274  -0.2585   0.0005   0.5000 
   7  -1.00000000   0.00000000   0.00000000  -1.15754194  -0.0042  -0.4973  -0.0008   0.5000 
   7  -1.00000000   0.50000000   0.00000000   3.10925573   0.4280  -0.2575  -0.0000   0.5000 

   7  -0.50000000  -0.50000000   0.00000000   2.99555487   0.4630   0.1725  -0.0002   0.5000 
   7  -0.50000000   0.00000000   0.00000000   3.91445544   0.0036  -0.3868   0.0006   0.5000 
   7  -0.50000000   0.50000000   0.00000000   2.99773333  -0.4630   0.1724   0.0003   0.5000 


   8  -1.50000000  -0.50000000   0.00000000   1.18506916   0.4336   0.2484  -0.0002   0.5000 
   8  -1.50000000   0.00000000   0.00000000  -2.21647910   0.0001  -0.4995   0.0001   0.5000 
   8  -1.50000000   0.50000000   0.00000000   1.18436729  -0.4336   0.2484   0.0002   0.5000 

   8  -1.00000000  -0.50000000   0.00000000   3.27202757   0.4275   0.2584  -0.0005   0.5000 
   8  -1.00000000   0.00000000   0.00000000  -1.12904070   0.0042   0.4617   0.0007   0.5000 
   8  -1.00000000   0.50000000   0.00000000   3.27196106  -0.4281   0.2574   0.0000   0.5000 

   8  -0.50000000  -0.50000000   0.00000000   3.43256286  -0.4637  -0.1830   0.0002   0.5000 
   8  -0.50000000   0.00000000   0.00000000   4.21285871  -0.0039   0.3738  -0.0006   0.5000 
   8  -0.50000000   0.50000000   0.00000000   3.43255104   0.4638  -0.1829  -0.0003   0.5000 


