   1   0.00000000  -7.33630162   0.0868  -0.1464   0.0000   0.3765 
   1   0.36446794  -7.42637267   0.0923   0.1472   0.0000   0.3686 
   1   1.13451586  -8.09071651   0.1310   0.1895  -0.0000   0.3527 
   1   1.46798864  -8.04692754   0.0434   0.2619  -0.0000   0.3843 
   1   2.54267640  -7.84168243   0.0123  -0.2826   0.0000   0.4046 
   1   3.59568998 -10.84104876  -0.1403  -0.1084  -0.0000   0.4701 
   1   4.61531406  -9.81716681   0.2105  -0.0054   0.0000   0.4180 
   1   5.51243332  -7.39793304   0.0016   0.2402  -0.0000   0.4043 
   1   6.46624008 -11.18937695   0.1216   0.1135   0.0000   0.4901 
   1   8.00242194  -7.89230551  -0.1547  -0.0670   0.0000   0.3236 
   1   8.67175812 -11.22064306   0.1347  -0.0906   0.0000   0.4737 
   1  10.63801841 -12.19972664   0.1120   0.0368   0.0000   0.4011 
   1  11.89403207  -8.88290691  -0.2262   0.1534   0.0000   0.4523 
   1  13.60417028  -7.93136899  -0.0101   0.2877  -0.0000   0.4089 
   1  14.39616038 -11.14463706   0.1198  -0.1184   0.0000   0.4895 
   1  15.34307870  -9.79879262  -0.0468   0.2068   0.0000   0.4240 
   1  16.29546399 -10.18880836   0.1769  -0.0970  -0.0000   0.4487 
   1  18.45946376  -7.97763365  -0.2534   0.1601   0.0000   0.4225 
   1  19.51234087 -10.57289438   0.1114   0.1534  -0.0000   0.4661 
   1  20.00392738 -10.85228635   0.1495   0.0879   0.0000   0.4564 
   1  21.10204446 -10.28900159  -0.0534  -0.1818   0.0000   0.4161 
   1  21.58929642  -7.63025379  -0.0059  -0.2678   0.0000   0.4002 
   1  21.99057268  -7.42294403   0.2117   0.0687  -0.0000   0.3899 
   1  22.28401466  -7.66898849   0.0711  -0.0894   0.0000   0.3211 
   1  22.97110482  -9.85894896   0.0786  -0.1979   0.0000   0.4278 
   1  24.02831068  -9.59593232  -0.2155   0.0723   0.0000   0.4310 
   1  24.67511180  -7.45956438  -0.1587  -0.0127  -0.0000   0.3575 
   1  26.35263660  -7.45086271   0.1510  -0.1489  -0.0000   0.3829 
   1  27.22750818 -10.58645786   0.0661   0.1667  -0.0000   0.4278 
   1  28.39050452  -9.76854983   0.1969  -0.1032  -0.0000   0.4467 
   1  29.39208050  -9.68357837   0.0452   0.2133  -0.0000   0.4271 
   1  30.06634536 -11.59308332   0.1171   0.0948   0.0000   0.4887 
   1  31.27247990  -8.73111430  -0.2316  -0.1589   0.0000   0.4472 
   1  31.84173142  -8.47703574   0.1288   0.2504  -0.0000   0.4167 
   1  32.58186041 -12.46307614   0.0844   0.0987   0.0000   0.4498 
   1  33.47326451  -8.60742162   0.2680   0.0231  -0.0000   0.4045 
   1  34.11933204 -10.74446732  -0.1625   0.0573  -0.0000   0.4303 
   1  34.84653109  -7.60700014   0.2417   0.1541  -0.0000   0.4165 
   1  35.48992094  -8.66650848   0.1594   0.2280  -0.0000   0.4248 
   1  35.99904977 -11.13975543   0.0380   0.1477   0.0000   0.4347 
   1  37.62880139 -10.58592069  -0.1734   0.0281  -0.0000   0.4143 
   1  39.24089610 -12.31851573   0.0095   0.0960   0.0000   0.3462 
   1  40.75493798  -9.49906189  -0.2051  -0.1187   0.0000   0.4507 
   1  41.67557080 -10.93219819   0.1449  -0.0913   0.0000   0.4625 
   1  43.69045254 -12.14205336   0.1176   0.0033   0.0000   0.4046 
   1  44.63720937  -7.61138779   0.1939   0.0630  -0.0000   0.3630 
   1  45.54088532  -7.48522782  -0.2309  -0.1082   0.0000   0.4026 
   1  46.59271586 -12.39533789   0.0697   0.1065   0.0000   0.4372 
   1  48.37550282 -11.11559666   0.0980  -0.1349  -0.0000   0.4769 
   1  50.81308209 -11.99554785   0.0885  -0.1009   0.0000   0.4787 
   1  50.97274600 -11.55096858   0.1062  -0.1107   0.0000   0.4862 
   1  52.22219301  -9.81438046  -0.1845  -0.1221   0.0000   0.4554 
   1  53.56565684 -11.78946889   0.1069   0.0957   0.0000   0.4866 
   1  54.12083414  -9.18125697   0.1539   0.2049  -0.0000   0.4433 
   1  55.30638882  -9.75944953  -0.1826   0.1316   0.0000   0.4597 
   1  57.28333360  -7.31938823   0.1450  -0.1346  -0.0000   0.3938 
   1  59.85149556 -12.28254087  -0.1118   0.0266   0.0000   0.3659 
   1  60.15399758 -11.47210208  -0.1274   0.0868   0.0000   0.4749 
   1  62.32672927  -8.14178508  -0.2678  -0.1429   0.0000   0.4344 
   1  64.04573773  -9.30606902   0.2352   0.0352  -0.0000   0.4187 
   1  64.89843526  -7.74776357  -0.2277   0.1236  -0.0000   0.3881 
   1  65.78410498 -11.91345001  -0.0140  -0.1273  -0.0000   0.4044 
   1  66.70485962  -7.13515267   0.0773   0.0554  -0.0000   0.3946 
   1  69.07188378 -12.26400212   0.0996  -0.0691   0.0000   0.4520 
   1  70.41697387  -9.47561680  -0.1934  -0.1442   0.0000   0.4637 
   1  70.83714737  -7.42758559  -0.1496  -0.1481  -0.0000   0.3849 
   1  73.30550186 -12.37236987  -0.0961   0.0642  -0.0000   0.4469 
   1  75.69699352  -8.22654451  -0.2660  -0.1442   0.0000   0.4386 
   1  77.01062722 -12.36181256   0.0223   0.1090   0.0000   0.3944 
   1  78.14151586  -7.52684284  -0.2391  -0.1410   0.0000   0.4148 
   1  79.19954041 -11.62840565   0.1062   0.1060   0.0000   0.4874 
   1  80.84749913 -11.66063970  -0.1040   0.1065   0.0000   0.4846 
   1  83.25381663  -9.94540136  -0.1185   0.1807   0.0000   0.4469 
   1  83.99750532  -9.03704380   0.2100  -0.1651   0.0000   0.4612 
   1  85.26905727 -11.38917576  -0.1002  -0.1224  -0.0000   0.4808 
   1  85.69277737  -8.88435399  -0.1793  -0.2057   0.0000   0.4374 
   1  85.88236156  -7.86665427  -0.0513  -0.0289   0.0000   0.2855 
   1  87.37415096 -10.83603645  -0.1312   0.1234   0.0000   0.4798 
   1  88.20982875  -8.64557562   0.0251  -0.2736   0.0000   0.4278 
   1  89.68437688 -12.67741875   0.0847   0.0121   0.0000   0.2991 
   1  91.38958740 -11.49419022  -0.0986  -0.1188  -0.0000   0.4781 
   1  92.50505825  -7.91765345  -0.2574   0.1595   0.0000   0.4254 
   1  94.62421107  -9.85118184   0.1705  -0.1450   0.0000   0.4645 
   1  96.08975823 -11.81570813   0.1021   0.0995   0.0000   0.4846 
   1  96.46283807 -11.14663636   0.0482   0.1456   0.0000   0.4411 
   1  97.49553445  -7.12303780   0.0683   0.0428  -0.0000   0.3943 
   1  98.75668475 -10.89190184  -0.0455   0.1572   0.0000   0.4280 
   1 100.26854179 -10.91863339  -0.1610  -0.0020  -0.0000   0.4058 
   1 100.84521775 -11.44086047  -0.1068  -0.1159   0.0000   0.4863 
   1 102.32599563 -11.54858503  -0.0732   0.1260   0.0000   0.4583 
